Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant`Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,SEO Title,SEO Description,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Weathered Vintage Cheyenne Oak,Weathered Vintage Cheyenne Oak,"<div><strong>Available Colors: </strong><span>7</span></div><div><strong>Construction: </strong><span>Engineered. More resistant to humidity, install on any level.</span></div><div><strong>Width: </strong><span>7 inches</span></div><div><strong>Edge/End: </strong><span>Eased/Eased</span></div><div><strong>Subfloor: </strong><span>Wood/Concrete</span></div><div><strong>Installation Method: </strong><span>Glue - Staple - Nail - Float</span></div><div><strong>Character Variation: </strong><span>High</span></div><div><strong>Species: </strong><span>Oak. Open grain with a range in color</span></div><div><strong>Hardness: </strong><span>1290</span></div><div><strong>Shade: </strong><span>Light</span></div><div></div>",Mohawk Flooring,,"7,Engineered. More resistant to humidity, install on any level.,7 inches,Eased/Eased,Wood/Concrete,Glue - Staple - Nail - Float,High,Oak. Open grain with a range in color,1290,Light,7,Engineered. More resistant to humidity, install on any level.,7 inches,Eased/Eased,Wood/Concrete,Glue - Staple - Nail - Float,High,Oak. Open grain with a range in color,1290,Light",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEM02_34,,,FALSE,,,,,,,,,,FALSE,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEM02_34,,,
Weathered Vintage Satchel Oak,Weathered Vintage Satchel Oak,"<div><strong>Available Colors: </strong><span>7</span></div><div><strong>Construction: </strong><span>Engineered. More resistant to humidity, install on any level.</span></div><div><strong>Width: </strong><span>7 inches</span></div><div><strong>Edge/End: </strong><span>Eased/Eased</span></div><div><strong>Subfloor: </strong><span>Wood/Concrete</span></div><div><strong>Installation Method: </strong><span>Glue - Staple - Nail - Float</span></div><div><strong>Character Variation: </strong><span>High</span></div><div><strong>Species: </strong><span>Oak. Open grain with a range in color</span></div><div><strong>Hardness: </strong><span>1290</span></div><div><strong>Shade: </strong><span>Dark</span></div><div></div>",Mohawk Flooring,,"7,Engineered. More resistant to humidity, install on any level.,7 inches,Eased/Eased,Wood/Concrete,Glue - Staple - Nail - Float,High,Oak. Open grain with a range in color,1290,Dark,7,Engineered. More resistant to humidity, install on any level.,7 inches,Eased/Eased,Wood/Concrete,Glue - Staple - Nail - Float,High,Oak. Open grain with a range in color,1290,Dark",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEM02_35,,,FALSE,,,,,,,,,,FALSE,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEM02_35,,,
Weathered Vintage Fireside Oak,Weathered Vintage Fireside Oak,"<div><strong>Available Colors: </strong><span>7</span></div><div><strong>Construction: </strong><span>Engineered. More resistant to humidity, install on any level.</span></div><div><strong>Width: </strong><span>7 inches</span></div><div><strong>Edge/End: </strong><span>Eased/Eased</span></div><div><strong>Subfloor: </strong><span>Wood/Concrete</span></div><div><strong>Installation Method: </strong><span>Glue - Staple - Nail - Float</span></div><div><strong>Character Variation: </strong><span>High</span></div><div><strong>Species: </strong><span>Oak. Open grain with a range in color</span></div><div><strong>Hardness: </strong><span>1290</span></div><div><strong>Shade: </strong><span>Medium</span></div><div></div>",Mohawk Flooring,,"7,Engineered. More resistant to humidity, install on any level.,7 inches,Eased/Eased,Wood/Concrete,Glue - Staple - Nail - Float,High,Oak. Open grain with a range in color,1290,Medium,7,Engineered. More resistant to humidity, install on any level.,7 inches,Eased/Eased,Wood/Concrete,Glue - Staple - Nail - Float,High,Oak. Open grain with a range in color,1290,Medium",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEM02_36,,,FALSE,,,,,,,,,,FALSE,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEM02_36,,,
Weathered Vintage Blaze Oak,Weathered Vintage Blaze Oak,"<div><strong>Available Colors: </strong><span>7</span></div><div><strong>Construction: </strong><span>Engineered. More resistant to humidity, install on any level.</span></div><div><strong>Width: </strong><span>7 inches</span></div><div><strong>Edge/End: </strong><span>Eased/Eased</span></div><div><strong>Subfloor: </strong><span>Wood/Concrete</span></div><div><strong>Installation Method: </strong><span>Glue - Staple - Nail - Float</span></div><div><strong>Character Variation: </strong><span>High</span></div><div><strong>Species: </strong><span>Oak. Open grain with a range in color</span></div><div><strong>Hardness: </strong><span>1290</span></div><div><strong>Shade: </strong><span>Dark</span></div><div></div>",Mohawk Flooring,,"7,Engineered. More resistant to humidity, install on any level.,7 inches,Eased/Eased,Wood/Concrete,Glue - Staple - Nail - Float,High,Oak. Open grain with a range in color,1290,Dark,7,Engineered. More resistant to humidity, install on any level.,7 inches,Eased/Eased,Wood/Concrete,Glue - Staple - Nail - Float,High,Oak. Open grain with a range in color,1290,Dark",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEM02_37,,,FALSE,,,,,,,,,,FALSE,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEM02_37,,,
Weathered Vintage Coventry Gray Oak,Weathered Vintage Coventry Gray Oak,"<div><strong>Available Colors: </strong><span>7</span></div><div><strong>Construction: </strong><span>Engineered. More resistant to humidity, install on any level.</span></div><div><strong>Width: </strong><span>7 inches</span></div><div><strong>Edge/End: </strong><span>Eased/Eased</span></div><div><strong>Subfloor: </strong><span>Wood/Concrete</span></div><div><strong>Installation Method: </strong><span>Glue - Staple - Nail - Float</span></div><div><strong>Character Variation: </strong><span>High</span></div><div><strong>Species: </strong><span>Oak. Open grain with a range in color</span></div><div><strong>Hardness: </strong><span>1290</span></div><div><strong>Shade: </strong><span>Light</span></div><div></div>",Mohawk Flooring,,"7,Engineered. More resistant to humidity, install on any level.,7 inches,Eased/Eased,Wood/Concrete,Glue - Staple - Nail - Float,High,Oak. Open grain with a range in color,1290,Light,7,Engineered. More resistant to humidity, install on any level.,7 inches,Eased/Eased,Wood/Concrete,Glue - Staple - Nail - Float,High,Oak. Open grain with a range in color,1290,Light",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEM02_38,,,FALSE,,,,,,,,,,FALSE,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEM02_38,,,
Weathered Vintage Creek Bend Oak,Weathered Vintage Creek Bend Oak,"<div><strong>Available Colors: </strong><span>7</span></div><div><strong>Construction: </strong><span>Engineered. More resistant to humidity, install on any level.</span></div><div><strong>Width: </strong><span>7 inches</span></div><div><strong>Edge/End: </strong><span>Eased/Eased</span></div><div><strong>Subfloor: </strong><span>Wood/Concrete</span></div><div><strong>Installation Method: </strong><span>Glue - Staple - Nail - Float</span></div><div><strong>Character Variation: </strong><span>High</span></div><div><strong>Species: </strong><span>Oak. Open grain with a range in color</span></div><div><strong>Hardness: </strong><span>1290</span></div><div><strong>Shade: </strong><span>Medium</span></div><div></div>",Mohawk Flooring,,"7,Engineered. More resistant to humidity, install on any level.,7 inches,Eased/Eased,Wood/Concrete,Glue - Staple - Nail - Float,High,Oak. Open grain with a range in color,1290,Medium,7,Engineered. More resistant to humidity, install on any level.,7 inches,Eased/Eased,Wood/Concrete,Glue - Staple - Nail - Float,High,Oak. Open grain with a range in color,1290,Medium",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEM02_39,,,FALSE,,,,,,,,,,FALSE,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEM02_39,,,
Brookedale Soft Scrape Uniclic Light Amber Maple,Brookedale Soft Scrape Uniclic Light Amber Maple,"<div><strong>Available Colors: </strong><span>7</span></div><div><strong>Construction: </strong><span>Engineered. More resistant to humidity, install on any level.</span></div><div><strong>Width: </strong><span>5.25 inches</span></div><div><strong>Edge/End: </strong><span>Pillowed/Eased</span></div><div><strong>Subfloor: </strong><span>Concrete, Plywood, OSB</span></div><div><strong>Installation Method: </strong><span>Glue - Staple - Nail - Float</span></div><div><strong>Character Variation: </strong><span>Med/High</span></div><div><strong>Species: </strong><span>Maple. Uniform texture, attractive variations</span></div><div><strong>Easy Install: </strong><span>Uniclic Locking System</span></div><div><strong>Hardness: </strong><span>1820</span></div><div><strong>Shade: </strong><span>Medium</span></div><div></div>",Mohawk Flooring,,"7,Engineered. More resistant to humidity, install on any level.,5.25 inches,Pillowed/Eased,Concrete, Plywood, OSB,Glue - Staple - Nail - Float,Med/High,Maple. Uniform texture, attractive variations,Uniclic Locking System,1820,Medium,7,Engineered. More resistant to humidity, install on any level.,5.25 inches,Pillowed/Eased,Concrete, Plywood, OSB,Glue - Staple - Nail - Float,Med/High,Maple. Uniform texture, attractive variations,Uniclic Locking System,1820,Medium",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEC58_1,,,FALSE,,,,,,,,,,FALSE,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEC58_1,,,
Brookedale Soft Scrape Uniclic Country Natural Hickory,Brookedale Soft Scrape Uniclic Country Natural Hickory,"<div><strong>Available Colors: </strong><span>7</span></div><div><strong>Construction: </strong><span>Engineered. More resistant to humidity, install on any level.</span></div><div><strong>Width: </strong><span>5.25 inches</span></div><div><strong>Edge/End: </strong><span>Pillowed/Eased</span></div><div><strong>Subfloor: </strong><span>Concrete, Plywood, OSB</span></div><div><strong>Installation Method: </strong><span>Glue - Staple - Nail - Float</span></div><div><strong>Character Variation: </strong><span>Med/High</span></div><div><strong>Species: </strong><span>Hickory. Durable, high in variation & character</span></div><div><strong>Easy Install: </strong><span>Uniclic Locking System</span></div><div><strong>Hardness: </strong><span>1820</span></div><div><strong>Shade: </strong><span>Light</span></div><div></div>",Mohawk Flooring,,"7,Engineered. More resistant to humidity, install on any level.,5.25 inches,Pillowed/Eased,Concrete, Plywood, OSB,Glue - Staple - Nail - Float,Med/High,Hickory. Durable, high in variation & character,Uniclic Locking System,1820,Light,7,Engineered. More resistant to humidity, install on any level.,5.25 inches,Pillowed/Eased,Concrete, Plywood, OSB,Glue - Staple - Nail - Float,Med/High,Hickory. Durable, high in variation & character,Uniclic Locking System,1820,Light",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEC58_10,,,FALSE,,,,,,,,,,FALSE,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEC58_10,,,
Brookedale Soft Scrape Uniclic Chocolate Hickory,Brookedale Soft Scrape Uniclic Chocolate Hickory,"<div><strong>Available Colors: </strong><span>7</span></div><div><strong>Construction: </strong><span>Engineered. More resistant to humidity, install on any level.</span></div><div><strong>Width: </strong><span>5.25 inches</span></div><div><strong>Edge/End: </strong><span>Pillowed/Eased</span></div><div><strong>Subfloor: </strong><span>Concrete, Plywood, OSB</span></div><div><strong>Installation Method: </strong><span>Glue - Staple - Nail - Float</span></div><div><strong>Character Variation: </strong><span>Med/High</span></div><div><strong>Species: </strong><span>Hickory. Durable, high in variation & character</span></div><div><strong>Easy Install: </strong><span>Uniclic Locking System</span></div><div><strong>Hardness: </strong><span>1820</span></div><div><strong>Shade: </strong><span>Dark</span></div><div></div>",Mohawk Flooring,,"7,Engineered. More resistant to humidity, install on any level.,5.25 inches,Pillowed/Eased,Concrete, Plywood, OSB,Glue - Staple - Nail - Float,Med/High,Hickory. Durable, high in variation & character,Uniclic Locking System,1820,Dark,7,Engineered. More resistant to humidity, install on any level.,5.25 inches,Pillowed/Eased,Concrete, Plywood, OSB,Glue - Staple - Nail - Float,Med/High,Hickory. Durable, high in variation & character,Uniclic Locking System,1820,Dark",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEC58_11,,,FALSE,,,,,,,,,,FALSE,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEC58_11,,,
Brookedale Soft Scrape Uniclic Country Natural Maple,Brookedale Soft Scrape Uniclic Country Natural Maple,"<div><strong>Available Colors: </strong><span>7</span></div><div><strong>Construction: </strong><span>Engineered. More resistant to humidity, install on any level.</span></div><div><strong>Width: </strong><span>5.25 inches</span></div><div><strong>Edge/End: </strong><span>Pillowed/Eased</span></div><div><strong>Subfloor: </strong><span>Concrete, Plywood, OSB</span></div><div><strong>Installation Method: </strong><span>Glue - Staple - Nail - Float</span></div><div><strong>Character Variation: </strong><span>Med/High</span></div><div><strong>Species: </strong><span>Maple. Uniform texture, attractive variations</span></div><div><strong>Easy Install: </strong><span>Uniclic Locking System</span></div><div><strong>Hardness: </strong><span>1820</span></div><div><strong>Shade: </strong><span>Light</span></div><div></div>",Mohawk Flooring,,"7,Engineered. More resistant to humidity, install on any level.,5.25 inches,Pillowed/Eased,Concrete, Plywood, OSB,Glue - Staple - Nail - Float,Med/High,Maple. Uniform texture, attractive variations,Uniclic Locking System,1820,Light,7,Engineered. More resistant to humidity, install on any level.,5.25 inches,Pillowed/Eased,Concrete, Plywood, OSB,Glue - Staple - Nail - Float,Med/High,Maple. Uniform texture, attractive variations,Uniclic Locking System,1820,Light",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEC58_12,,,FALSE,,,,,,,,,,FALSE,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEC58_12,,,
Brookedale Soft Scrape Uniclic Autum Hickory,Brookedale Soft Scrape Uniclic Autum Hickory,"<div><strong>Available Colors: </strong><span>7</span></div><div><strong>Construction: </strong><span>Engineered. More resistant to humidity, install on any level.</span></div><div><strong>Width: </strong><span>5.25 inches</span></div><div><strong>Edge/End: </strong><span>Pillowed/Eased</span></div><div><strong>Subfloor: </strong><span>Concrete, Plywood, OSB</span></div><div><strong>Installation Method: </strong><span>Glue - Staple - Nail - Float</span></div><div><strong>Character Variation: </strong><span>Med/High</span></div><div><strong>Species: </strong><span>Hickory. Durable, high in variation & character</span></div><div><strong>Easy Install: </strong><span>Uniclic Locking System</span></div><div><strong>Hardness: </strong><span>1820</span></div><div><strong>Shade: </strong><span>Dark</span></div><div></div>",Mohawk Flooring,,"7,Engineered. More resistant to humidity, install on any level.,5.25 inches,Pillowed/Eased,Concrete, Plywood, OSB,Glue - Staple - Nail - Float,Med/High,Hickory. Durable, high in variation & character,Uniclic Locking System,1820,Dark,7,Engineered. More resistant to humidity, install on any level.,5.25 inches,Pillowed/Eased,Concrete, Plywood, OSB,Glue - Staple - Nail - Float,Med/High,Hickory. Durable, high in variation & character,Uniclic Locking System,1820,Dark",TRUE,,,,,,,1,,,0,deny,manual,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEC58_30,,,FALSE,,,,,,,,,,FALSE,,,,,,https://mohawk.scene7.com/is/image/MohawkResidential/HWEC58_30,,,
